Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/camelcase/convertToCamelCase?text=I%20would%20tell%20you%20a%20construction%20joke%2C%20but%20I%E2%80%99m%20still%20working%20on%20it.,22,0,51,57.313911046631716,33.83145801490173,105.46441699261777,51.0,0.006172709057337401,0.0,52,58,64,68,77,78,110,110,110,110,110
GET,/camelcase/convertToCamelCase?text=I%20would%20tell%20you%20a%20joke%20about%20an%20elevator%2C%20but%20it%E2%80%99s%20an%20uplifting%20experience.,12,0,52,67.43256233312422,40.844707982614636,192.41216700174846,60.0,0.0033669322130931278,0.0,52,56,83,83,95,190,190,190,190,190,190
GET,/camelcase/convertToCamelCase?text=I%27d%20tell%20you%20a%20chemistry%20joke%20but%20I%20know%20I%20wouldn%27t%20get%20a%20reaction.,21,0,51,58.14972823524537,38.3267919823993,128.54712500120513,51.0,0.005892131372912973,0.0,51,57,65,66,83,89,130,130,130,130,130
GET,/camelcase/convertToCamelCase?text=I%27d%20tell%20you%20a%20construction%20joke%2C%20but%20I%E2%80%99m%20still%20working%20on%20it.,25,0,52,59.538898401660845,36.11612500390038,108.73937502037734,47.0,0.007014442110610682,0.0,52,58,61,75,90,92,110,110,110,110,110
GET,/camelcase/convertToCamelCase?text=I%27m%20on%20a%20seafood%20diet.%20I%20see%20food%20and%20I%20eat%20it.,11,0,51,53.31616655299017,37.96945800422691,69.48070801445283,33.0,0.0030863545286687003,0.0,51,61,61,61,63,69,69,69,69,69,69
GET,/camelcase/convertToCamelCase?text=I%27m%20on%20a%20whiskey%20diet.%20I%27ve%20lost%20three%20days%20already.,28,0,52,58.16115328759354,32.889624999370426,93.7558340083342,39.0,0.007856175163883964,0.0,53,64,69,73,91,91,94,94,94,94,94
GET,/camelcase/convertToCamelCase?text=I%27m%20reading%20a%20book%20about%20anti-gravity.%20It%27s%20impossible%20to%20put%20down%21,18,0,47,49.76446077570371,35.824666992994025,68.20108401007019,52.0,0.005050398319639692,0.0,51,53,57,58,61,68,68,68,68,68,68
GET,/camelcase/convertToCamelCase?text=I%27m%20reading%20a%20book%20on%20anti-gravity.%20It%27s%20impossible%20to%20put%20down%21,22,0,49,50.482907184314996,30.45074999681674,84.4488329894375,49.0,0.006172709057337401,0.0,49,50,52,53,76,81,84,84,84,84,84
GET,/camelcase/convertToCamelCase?text=I%27m%20reading%20a%20book%20on%20the%20history%20of%20glue%20%E2%80%93%20can%27t%20put%20it%20down.,18,0,51,55.05119449743587,31.37595800217241,87.3218749766238,45.0,0.005050398319639692,0.0,52,53,61,70,82,87,87,87,87,87,87
GET,/camelcase/convertToCamelCase?text=I%27m%20reading%20a%20horror%20book%20in%20Braille.%20Something%20bad%20is%20going%20to%20happen%2C%20I%20can%20feel%20it.,21,0,52,57.06966271307984,39.56512501463294,92.76991701335646,66.0,0.005892131372912973,0.0,52,54,72,73,81,91,93,93,93,93,93
GET,/camelcase/convertToCamelCase?text=I%27m%20terrified%20of%20elevators%2C%20so%20I%E2%80%99m%20going%20to%20start%20taking%20steps%20to%20avoid%20them.,40,0,51,54.58376879978459,30.656458984594792,93.91333401435986,60.0,0.011223107376977091,0.0,51,57,66,68,79,94,94,94,94,94,94
GET,/camelcase/convertToCamelCase?text=My%20wife%20accused%20me%20of%20being%20immature.%20I%20told%20her%20to%20get%20out%20of%20my%20fort.,40,0,49,57.0472468767548,33.20387500571087,154.26125001977198,54.0,0.011223107376977091,0.0,49,55,65,68,90,96,150,150,150,150,150
GET,/camelcase/convertToCamelCase?text=My%20wife%20told%20me%20to%20stop%20impersonating%20a%20flamingo.%20I%20had%20to%20put%20my%20foot%20down.,42,0,52,56.500959357695784,35.10270800325088,96.34333301801234,59.0,0.011784262745825946,0.0,54,58,62,63,75,91,96,96,96,96,96
GET,/camelcase/convertToCamelCase?text=Parallel%20lines%20have%20so%20much%20in%20common.%20It%E2%80%99s%20a%20shame%20they%E2%80%99ll%20never%20meet.,45,0,53,59.809863868091874,31.65449999505654,157.3794579890091,55.0,0.012625995799099229,0.0,53,61,67,71,86,94,160,160,160,160,160
GET,/camelcase/convertToCamelCase?text=Reading%20a%20horror%20book%20in%20Braille.%20Something%20bad%20is%20going%20to%20happen%2C%20I%20can%20feel%20it.,25,0,59,66.91805176320486,35.42829200159758,153.460040979553,64.0,0.007014442110610682,0.0,59,66,70,81,96,140,150,150,150,150,150
GET,/camelcase/convertToCamelCase?text=The%20future%2C%20the%20present%2C%20and%20the%20past%20walked%20into%20a%20bar.%20Things%20got%20a%20little%20tense.,30,0,56,61.260029167169705,32.264916022541,129.3233339965809,64.0,0.008417330532732819,0.0,58,62,70,79,96,100,130,130,130,130,130
GET,/camelcase/convertToCamelCase?text=Time%20flies%20like%20an%20arrow.%20Fruit%20flies%20like%20a%20banana.,18,0,56,58.628520777953476,34.60316700511612,87.02195802470669,41.0,0.005050398319639692,0.0,57,60,66,72,87,87,87,87,87,87,87
GET,/camelcase/convertToCamelCase?text=To%20the%20guy%20who%20invented%20zero%2C%20thanks%20for%20nothing.,17,0,59,72.27611523429754,40.72741698473692,198.92312501906417,39.0,0.004769820635215264,0.0,59,87,93,93,100,200,200,200,200,200,200
GET,/camelcase/convertToCamelCase?text=Why%20don%27t%20programmers%20like%20nature%3F%20It%20has%20too%20many%20bugs.,23,0,55,56.29935147843081,37.287707993527874,106.09512499650009,44.0,0.006453286741761828,0.0,55,55,61,62,68,83,110,110,110,110,110
GET,/camelcase/convertToCamelCase?text=Why%20don%27t%20some%20couples%20go%20to%20the%20gym%3F%20Because%20some%20relationships%20don%27t%20work%20out.,35,0,52,57.170730971431894,30.76779199182056,100.07291700458154,63.0,0.009820218954854956,0.0,52,60,66,79,85,96,100,100,100,100,100
GET,/camelcase/convertToCamelCase?text=Why%20don%E2%80%99t%20scientists%20trust%20atoms%3F%20Because%20they%20make%20up%20everything%21,49,0,49,53.228825633651674,32.62941699358635,92.13699999963865,54.0,0.013748306536796937,0.0,49,54,60,67,75,83,92,92,92,92,92
GET,/camelcase/convertToCamelCase?text=Why%20don%E2%80%99t%20skeletons%20fight%20each%20other%3F%20They%20don%E2%80%99t%20have%20the%20guts.,42,0,52,55.71685023772131,33.23033300694078,133.60583400935866,49.0,0.011784262745825946,0.0,52,55,59,61,75,82,130,130,130,130,130
GET,/camelcase/convertToCamelCase?text=You%27re%20not%20completely%20useless%2C%20you%20can%20always%20serve%20as%20a%20bad%20example.,16,0,51,65.20356762302981,39.1589580103755,178.73904199223034,55.0,0.004489242950790837,0.0,55,61,82,82,98,180,180,180,180,180,180
,Aggregated,1000,0,51,57.467963765375316,29.78079198510386,198.92312501906417,53.476,0.2805776844244273,0.0,51,57,63,68,84,94,110,150,200,200,200
